,compound_id,exactmw,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,compound_toxicity
103,compound-104,187.979570172,189.04099999999997,1.0,0.0,1.0,0.0,1.0,11.0,17.0,3.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.92934190209729,17.07,3.1960000000000015,46.46650000000002,7.408085936088104,3.8260514359721984,1.8582326144473358,1.8582326144473358,1.3165565856410746,5.896228044051195,3.070122489953744,1.3104265031712985,1.3104265031712985,0.7749957010661683,-0.5300000000000002,8.565510983763131,3.2447387655703066,1.9480674251246675,2.5266223214485897,4.208
104,compound-105,141.022606588,141.101,3.0,0.0,1.0,0.0,2.0,10.0,14.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.249914244923,43.14,1.7338999999999998,33.0544,4.951075726195415,2.5991046109706217,1.0374447129740378,1.0374447129740378,0.5628070028158878,4.951075726195415,2.5991046109706217,1.0374447129740378,1.0374447129740378,0.5628070028158878,-1.4500000000000002,6.666959064327487,2.4280944884840996,1.280972524245647,1.618800655904268,3.696
105,compound-106,70.041864812,70.091,1.0,1.0,0.0,1.0,1.0,5.0,11.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.627536515074656,20.23,0.0020000000000000573,20.5358,3.1543203766865053,1.4197811566101115,0.25583363680084636,0.25583363680084636,0.07905694150420947,3.1543203766865053,1.4197811566101115,0.25583363680084636,0.25583363680084636,0.07905694150420947,-0.48,4.519999999999999,3.5199999999999982,3.5199999999999974,3.1820799999999974,3.841
107,compound-108,191.974484792,193.02900000000002,2.0,1.0,1.0,1.0,2.0,11.0,17.0,4.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.31065666935982,29.46,2.7076000000000007,44.67880000000002,7.277949262398437,3.6245731908527072,1.9439313677418542,1.9439313677418542,0.9931400658107955,5.7660913703615275,2.8686442448342526,1.2217813015555843,1.2217813015555843,0.6815836316086394,-0.6000000000000001,8.496153846153845,3.1986111111111115,1.7001717532038583,2.470535644910645,4.635
108,compound-109,144.115029752,144.214,2.0,0.0,5.0,0.0,2.0,10.0,26.0,2.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56891315815645,26.3,2.1298000000000004,40.775000000000006,6.852030486860464,3.9646903780250446,1.289779436134093,1.289779436134093,0.7524939886609542,6.852030486860464,3.9646903780250446,1.289779436134093,1.289779436134093,0.7524939886609542,-0.53,9.47,6.588063754427392,5.603868808567606,6.2388963754427404,4.21
109,compound-110,143.025024872,143.57700000000003,3.0,2.0,0.0,1.0,3.0,9.0,15.0,4.0,0.0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.878798119680994,51.8,1.0206199999999999,36.191399999999994,5.6830211484068505,2.8273993042981957,1.0338758566794093,1.0338758566794093,0.7965304065094659,4.927092202388395,2.4494348312889684,0.8402514860885616,0.8402514860885616,0.5520350067956937,-0.8300000000000001,6.292399020807833,2.18767668064718,1.5360094783235245,1.529526067016494,3.008
110,compound-111,72.057514876,72.107,1.0,0.0,2.0,0.0,1.0,5.0,13.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.99559947106314,17.07,0.9854,20.971999999999994,3.399812122026584,1.8510573320459263,0.4065262647925708,0.4065262647925708,0.11785113019775792,3.399812122026584,1.8510573320459263,0.4065262647925708,0.4065262647925708,0.11785113019775792,-0.33,4.67,3.67,3.67,3.42778,3.69
111,compound-112,200.061948624,200.26299999999995,4.0,0.0,2.0,0.0,3.0,13.0,25.0,5.0,2.0,0.625,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82.48950646277574,40.620000000000005,0.3719999999999999,51.989000000000026,8.556988986878874,4.6688237927528915,2.4395951704996417,2.4395951704996417,1.7643528693754225,7.740492405951148,4.260575502289028,1.9988220949174256,1.9988220949174256,1.302518935504688,-0.9700000000000002,10.113125519534497,3.826027458710733,1.6957551205181027,2.976391994702095,1.647
112,compound-113,122.08439831999999,122.17099999999999,2.0,0.0,1.0,0.0,2.0,9.0,19.0,2.0,0.0,0.2857142857142857,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.140768999440056,16.130000000000003,1.1476,38.56400000000001,5.70382826775842,2.888514810841848,1.1074787662245316,1.1074787662245316,0.618286282182763,5.70382826775842,2.888514810841848,1.1074787662245316,1.1074787662245316,0.618286282182763,-1.05,6.075786163522013,2.4852642610035103,1.4202570838806534,1.677770467744543,2.983
113,compound-114,118.041864812,118.13499999999996,1.0,0.0,0.0,0.0,1.0,9.0,15.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.90739691530901,13.14,2.4328000000000003,36.214000000000006,4.872349905601618,2.8891851427452195,1.361620179510074,1.361620179510074,0.9061770331846327,4.872349905601618,2.8891851427452195,1.361620179510074,1.361620179510074,0.9061770331846327,-1.2399999999999998,4.621116323679656,1.6217242815493544,0.6166634028189337,0.8326862833305984,3.924
114,compound-115,133.065827064,133.622,1.0,0.0,2.0,0.0,1.0,8.0,20.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.6212303433684,3.24,1.321,36.394,5.823747701646925,3.7504670237877864,1.7684573404859065,1.7684573404859065,1.3647991726752229,5.067818755628471,3.215944539962938,1.599426489540203,1.599426489540203,1.1257534508083442,0.24999999999999997,6.371212121212121,3.3098977355734114,1.6396490184414039,2.6360075716072338,2.941
115,compound-116,183.02800564,183.123,7.0,2.0,2.0,1.0,5.0,13.0,18.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.07724526150929,112.30000000000001,1.0852,44.1632,6.336821429613872,3.2042193451475782,1.421534887976765,1.421534887976765,0.8037391025723185,6.336821429613872,3.2042193451475782,1.421534887976765,1.421534887976765,0.8037391025723185,-2.18,8.912421441774493,3.052359620957006,1.6954530023794976,2.0926088718326064,4.092
116,compound-117,263.209658408,263.378,5.0,0.0,12.0,0.0,5.0,18.0,47.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.33257098881971,40.160000000000004,1.7163999999999995,71.57700000000007,12.477547982853949,6.8221024131688655,2.331726372850851,2.331726372850851,1.6341101102376268,12.477547982853949,6.8221024131688655,2.331726372850851,2.331726372850851,1.6341101102376268,-0.2,17.8,11.866093254866454,8.827752270176514,11.734247774256827,2.618
117,compound-118,142.018542524,142.585,1.0,1.0,0.0,1.0,1.0,9.0,16.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89384521297126,20.23,2.3540200000000002,37.85380000000001,5.8131578220965165,3.0285873789764053,1.5656066270670987,1.5656066270670987,0.7464194443350594,5.057228876078062,2.650622905967178,1.1415272877747467,1.1415272877747467,0.62887089294119,-0.6900000000000001,6.4303369434416355,2.2753640159448265,1.3601609847422498,1.6257063657230821,4.416
118,compound-119,370.830409716,370.91499999999996,2.0,1.0,0.0,1.0,2.0,11.0,14.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.50683490964556,44.019999999999996,2.4730799999999995,58.255800000000015,9.620053257750268,4.88737689806476,2.790615713577676,2.790615713577676,2.39817728948474,5.305056675397622,2.7298786068884366,1.145993747149202,1.145993747149202,0.6300638456476642,-0.030000000000000027,9.06115770282589,3.5796160256384515,1.9611718318634692,2.9486786658066233,4.737
119,compound-120,135.988762388,137.02,0.0,0.0,2.0,0.0,0.0,5.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.70162497666073,0.0,2.1814,28.701999999999988,5.085281355683573,3.0958369308453744,1.047918465422687,1.047918465422687,0.6943650748294133,3.4992848165688697,1.9743680230989717,0.4871840115494858,0.4871840115494858,0.13363062095621214,0.48,5.48,4.480000000000002,4.480000000000002,4.910080000000002,3.572
120,compound-121,124.032443,124.11399999999998,1.0,0.0,1.0,0.0,1.0,9.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12340273686357,17.07,1.6382,31.78749999999999,4.672964109421219,2.5407099006845693,1.0321895498349811,1.0321895498349811,0.5706721377163886,4.672964109421219,2.5407099006845693,1.0321895498349811,1.0321895498349811,0.5706721377163886,-1.1800000000000002,5.947877237851663,2.3955617406597787,1.1340794947334671,1.5831674610154005,4.964
121,compound-122,323.038115558,323.31000000000006,5.0,0.0,6.0,0.0,5.0,21.0,35.0,7.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,127.39170558095353,61.599999999999994,3.645100000000002,85.71140000000001,13.049851619140057,8.930145218778028,5.7967891809162495,5.7967891809162495,4.224820102279621,11.338927847212414,6.292041393257405,2.644607508688066,2.644607508688066,1.70160310055699,-1.7499999999999996,15.635307117817407,6.804624481165322,3.878388914038529,5.066304456401845,6.613
122,compound-123,136.088815004,136.194,1.0,1.0,0.0,1.0,1.0,10.0,22.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32046321488279,20.23,2.3174600000000005,42.31780000000001,6.601914133879209,3.3783073361292306,1.6353983130746652,1.6353983130746652,1.1724021086084528,6.601914133879209,3.3783073361292306,1.6353983130746652,1.6353983130746652,1.1724021086084528,-0.9800000000000001,7.130864745011085,2.331452780904245,1.1276912984196836,1.6625274440008133,4.02
123,compound-124,183.010740164,183.07899999999998,1.0,2.0,0.0,1.0,1.0,12.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.59897083114086,26.02,1.9643000000000002,30.644400000000008,5.467172634235761,2.7335863171178807,1.2437592465340797,1.2437592465340797,0.6218796232670399,5.467172634235761,2.7335863171178807,1.2437592465340797,1.2437592465340797,0.6218796232670399,-1.3300000000000003,8.763720712277413,2.6157333488311343,0.9924457702223013,1.9102963772455144,3.693
124,compound-125,111.98465555199999,112.987,0.0,0.0,1.0,0.0,0.0,5.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.07566771038611,0.0,1.8525,26.03499999999999,4.552243888431537,2.442035956098739,0.9878007090540997,0.9878007090540997,0.0,3.040385996394628,1.4710776918019055,0.21262453431407236,0.21262453431407236,0.0,0.58,5.579999999999999,2.7983406113537117,4.58,3.1229481222707416,2.951
125,compound-126,151.02694302,151.12099999999998,4.0,0.0,2.0,0.0,3.0,11.0,16.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.61084305643713,60.209999999999994,1.4073,38.48390000000001,5.558709812839677,2.9404828336000444,1.2604179182621607,1.2604179182621607,0.7534542588018099,5.558709812839677,2.9404828336000444,1.2604179182621607,1.2604179182621607,0.7534542588018099,-1.7099999999999995,7.397642626480087,2.9167944262635888,1.4029456622584688,1.9615820709460956,4.021
126,compound-127,158.167065324,158.28499999999997,1.0,0.0,8.0,0.0,1.0,11.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1372752869059,9.23,3.3834000000000026,49.86900000000003,8.065102539956245,4.99156383156272,1.784457050376173,1.784457050376173,1.0103103630798285,8.065102539956245,4.99156383156272,1.784457050376173,1.784457050376173,1.0103103630798285,-0.04,10.96,9.96,9.960000000000003,9.923781818181821,4.703
127,compound-128,152.01595568,153.05200000000002,0.0,0.0,0.0,0.0,0.0,8.0,18.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,60.164662900046714,0.0,2.7752000000000008,37.75000000000001,6.250914501180805,3.959137255677014,2.7759958735681174,2.7759958735681174,1.6009541782813472,4.739056609143896,3.0862656947330445,1.6022593895938524,1.6022593895938524,1.0403711630176788,0.58,6.6965501165501164,2.9319034022891572,1.52783752583962,2.4542047587891425,3.92
128,compound-129,308.030587654,308.36100000000005,4.0,0.0,7.0,0.0,5.0,18.0,35.0,7.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.35093168678955,44.760000000000005,3.1003000000000016,76.93940000000003,13.147738330270105,9.640507833958951,5.322660075577056,5.322660075577056,3.829769207117984,10.620317977414736,5.526391027543254,1.9472989883407146,1.9472989883407146,1.2274399835023575,-0.2600000000000001,15.79636978579481,7.358740369731341,4.782741287189473,6.457854668774038,3.854
129,compound-130,121.08914935199999,121.18299999999999,1.0,2.0,1.0,1.0,1.0,9.0,20.0,1.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.501178045302886,26.02,1.8312,40.23240000000002,5.593858127134677,3.1707025114205525,1.3879674867156715,1.3879674867156715,0.7533396362991981,5.593858127134677,3.1707025114205525,1.3879674867156715,1.3879674867156715,0.7533396362991981,-0.9800000000000001,6.144688279301746,2.533930223385564,1.4567376919048354,1.7300234826895255,3.22
130,compound-131,145.969005488,147.00400000000002,0.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.03793557326031,0.0,2.9934000000000003,36.46200000000001,5.577187914813867,2.961243688217308,1.5802810806327738,1.5802810806327738,0.7107613275815927,4.0653300227769575,2.2053147421988535,0.8243725893430109,0.8243725893430109,0.4392945764211886,-0.20000000000000007,5.9282051282051285,2.3818408996251557,1.1456790123456788,1.7650051794658206,4.191
131,compound-132,192.051362644,193.12799999999996,0.0,0.0,6.0,0.0,0.0,9.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.16139343424717,0.0,3.741800000000003,47.17000000000003,7.913708480429765,5.095836930845374,2.0479184654226867,2.0479184654226867,1.271320338920893,6.32771194131506,3.9743680230989717,1.4871840115494854,1.4871840115494854,0.8748212041422171,0.48,9.48,8.48,8.48,8.932266666666669,5.363
132,compound-133,100.088815004,100.161,1.0,0.0,3.0,0.0,1.0,7.0,19.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.725483699856355,17.07,1.7656,30.20599999999998,5.029568634023505,2.7647843170117525,0.8823921585058763,0.8823921585058763,0.4257221742419769,5.029568634023505,2.7647843170117525,0.8823921585058763,0.8823921585058763,0.4257221742419769,-0.33,6.670000000000001,3.84636684303351,5.669999999999999,3.665038120433359,2.37
133,compound-134,74.07316494,74.123,1.0,1.0,2.0,1.0,1.0,5.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62831112321538,20.23,0.7787999999999999,21.993799999999993,3.5685339390596003,2.023334547203385,0.5116672736016926,0.5116672736016926,0.15811388300841892,3.5685339390596003,2.023334547203385,0.5116672736016926,0.5116672736016926,0.15811388300841892,-0.04,4.960000000000001,3.9600000000000004,3.9600000000000004,3.9283200000000007,1.633
134,compound-135,116.120115132,116.20399999999998,1.0,1.0,2.0,1.0,1.0,8.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.723137466405205,20.23,1.6593,35.68279999999999,6.179264403068836,3.234266633172331,1.3660851529194453,1.3660851529194453,0.7698003589195014,6.179264403068836,3.234266633172331,1.3660851529194453,1.3660851529194453,0.7698003589195014,-0.04,7.96,3.079539221938775,2.3141072195146584,3.064141525829081,2.854
135,compound-136,83.953355424,84.93299999999999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3457834815929,0.0,1.4215,16.573,2.974893619241911,1.6035674514745462,0.0,0.0,0.0,1.463035727205002,0.5345224838248487,0.0,0.0,0.0,0.58,3.5799999999999996,2.58,2.580000000000001,3.0787999999999998,2.41
136,compound-137,128.120115132,128.21499999999997,1.0,0.0,0.0,0.0,1.0,9.0,25.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,57.40155990458345,9.23,2.354,38.477,6.822461852836958,3.61535507165041,1.881710002993201,1.881710002993201,1.4520786065985904,6.822461852836958,3.61535507165041,1.881710002993201,1.881710002993201,1.4520786065985904,-0.04,7.071607142857144,1.7229328834110216,1.6834320225575372,1.353767164999204,2.883
137,compound-138,94.018542524,94.541,1.0,1.0,1.0,1.0,1.0,5.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.566635235700446,20.23,0.6060000000000001,22.400799999999993,3.865564064903813,2.045581175137923,0.669929717688982,0.669929717688982,0.0,3.1096351188853584,1.5110586913130741,0.22330990589632732,0.22330990589632732,0.0,0.24999999999999997,5.25,2.485294117647059,4.25,2.609558823529412,2.586
138,compound-139,158.094294308,158.19699999999997,3.0,0.0,5.0,0.0,3.0,11.0,25.0,3.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99285535547907,35.53,1.1422,42.26600000000001,7.053171996137779,3.5849338660281225,1.0134131797555572,1.0134131797555572,0.46082732199428766,7.053171996137779,3.5849338660281225,1.0134131797555572,1.0134131797555572,0.46082732199428766,-0.8300000000000001,10.17,5.917953425009838,5.606205016357688,5.47141693930455,3.757
139,compound-140,150.104465068,150.221,1.0,1.0,0.0,1.0,1.0,11.0,25.0,1.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6854053292794,20.23,2.689700000000001,46.80680000000003,7.256614672258461,3.7949740027958976,1.7333301150775091,1.7333301150775091,0.961430133424313,7.256614672258461,3.7949740027958976,1.7333301150775091,1.7333301150775091,0.961430133424313,-0.9800000000000001,8.119800399201598,2.571671007675518,1.970338740534148,1.8983141158853494,4.465
140,compound-141,221.94059782,223.486,1.0,0.0,1.0,0.0,1.0,12.0,17.0,4.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.23260812897895,17.07,3.849400000000001,51.476500000000016,8.464629085926159,4.315647876296413,2.7080779935645944,2.7080779935645944,1.466309828482256,6.196842247870795,3.181754457268731,1.4144789012210608,1.4144789012210608,0.7978034300073662,-0.24000000000000005,9.845034013605442,3.6489161032347726,1.73781416017909,2.9936419290949137,5.048
141,compound-142,102.104465068,102.17699999999999,1.0,1.0,2.0,1.0,1.0,7.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35819535200859,20.23,1.5574,31.205799999999982,5.361427157873052,2.8449271413096215,1.5233345472033852,1.5233345472033852,0.24999999999999994,5.361427157873052,2.8449271413096215,1.5233345472033852,1.5233345472033852,0.24999999999999994,-0.04,6.96,2.3141072195146584,2.6311409395973158,2.3008837496888606,2.182
142,compound-143,129.914383072,131.389,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.324388790686925,0.0,2.5017000000000005,25.642,4.479030526272671,2.077222224330472,0.7423074889580903,0.7423074889580903,0.0,2.2112436882173077,0.8848574978400325,0.08247860988423225,0.08247860988423225,0.0,0.6099999999999999,5.609999999999999,2.826919739696312,4.6099999999999985,3.1718039479392615,3.474
143,compound-144,74.07316494,74.12299999999999,1.0,0.0,2.0,0.0,1.0,5.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.94762260052625,9.23,1.0428000000000002,22.166999999999994,3.822461852836958,1.9915638315627207,0.408248290463863,0.408248290463863,0.2041241452319315,3.822461852836958,1.9915638315627207,0.408248290463863,0.408248290463863,0.2041241452319315,-0.04,4.960000000000001,3.9600000000000004,3.9600000000000004,3.9283200000000007,1.462
144,compound-145,166.06299418,166.176,3.0,1.0,2.0,1.0,3.0,12.0,22.0,3.0,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59553054443344,46.53,1.5689,44.06330000000003,6.780218034372737,3.704987273184829,1.3993954578060135,1.3993954578060135,0.8550972383965327,6.780218034372737,3.704987273184829,1.3993954578060135,1.3993954578060135,0.8550972383965327,-1.5099999999999998,8.585328884652048,3.7588733548338538,1.751580147992002,2.689263665583669,3.914
145,compound-146,232.0170183,233.09799999999998,3.0,1.0,1.0,1.0,1.0,14.0,24.0,5.0,2.0,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6039798703053,32.34,3.0869000000000018,59.167700000000025,9.355299531588063,4.694085424722093,2.3160816264210973,2.3160816264210973,1.1072551431240165,7.843441639551154,3.9381564787036387,1.5770523476830807,1.5770523476830807,0.809163961501407,-0.9299999999999998,11.146511094108646,4.529874882436225,2.7868385985374062,3.6065929022856773,4.215
146,compound-147,90.03169405199999,90.078,3.0,0.0,0.0,0.0,3.0,6.0,12.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.80393979161418,27.69,-0.07769999999999999,17.855999999999998,3.3460652149512318,1.7320508075688774,0.5000000000000001,0.5000000000000001,0.27883876791260265,3.3460652149512318,1.7320508075688774,0.5000000000000001,0.5000000000000001,0.27883876791260265,-0.12,4.050068027210885,2.1248516821694667,0.9308121615993337,1.4342989767533034,1.18
147,compound-148,165.891060784,167.85,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.31725804975285,0.0,2.5938000000000008,30.988,5.690274214489978,2.9519480161652423,1.7142857142857146,1.7142857142857146,0.0,2.6665584304161607,1.206204894277303,0.19047619047619047,0.19047619047619047,0.0,1.16,7.16,3.199293405324428,3.3537984496124036,3.817823463687151,3.917
148,compound-149,125.064077476,125.14599999999999,1.0,1.0,1.0,1.0,1.0,9.0,17.0,2.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51174282042785,12.03,1.8673999999999997,35.94670000000001,5.187365549767731,2.760349441550532,1.1328968050576396,1.1328968050576396,0.6165552796758578,5.187365549767731,2.760349441550532,1.1328968050576396,1.1328968050576396,0.6165552796758578,-1.05,6.075786163522013,2.4852642610035103,1.4202570838806534,1.677770467744543,3.513
149,compound-150,240.074621484,240.21499999999997,7.0,1.0,4.0,1.0,5.0,17.0,29.0,7.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.991356774279,106.51,2.7221,60.12160000000003,9.413791537110752,5.03719815040426,2.6548486837097105,2.6548486837097105,1.465814368046096,9.413791537110752,5.03719815040426,2.6548486837097105,2.6548486837097105,1.465814368046096,-2.18,12.887476383265856,4.770617543252392,2.4947598431117988,3.6165424071917047,5.652
150,compound-151,140.00289246,140.569,1.0,0.0,1.0,0.0,1.0,9.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.26113356081901,17.07,2.1525,36.839500000000015,5.428893055439674,2.912691309550088,1.2580641723534745,1.2580641723534745,0.6673359023423765,4.672964109421219,2.5347268365408606,1.0060878570139895,1.0060878570139895,0.541347744672634,-0.8200000000000002,6.302249388753057,2.6460974753069504,1.5413467698836087,1.8529295773704706,4.804
151,compound-152,278.151809184,278.34799999999996,4.0,0.0,8.0,0.0,4.0,20.0,42.0,4.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.63095892256435,52.60000000000001,3.600400000000003,76.82300000000005,12.185034925733243,7.135410681680073,2.8289865989409635,2.8289865989409635,1.6130257701644912,12.185034925733243,7.135410681680073,2.8289865989409635,2.8289865989409635,1.6130257701644912,-1.8399999999999999,16.215066079295156,9.125580158740503,5.034776863662885,7.398594264294101,5.445
152,compound-153,120.093900384,120.19499999999998,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.52622946268679,0.0,2.611860000000001,40.65300000000001,6.232050807568878,3.2380338717125854,1.6624107643699337,1.6624107643699337,0.891346035225553,6.232050807568878,3.2380338717125854,1.6624107643699337,1.6624107643699337,0.891346035225553,-0.78,6.341654501216546,2.218872016802184,1.3174550052099938,1.563479968108556,4.192
153,compound-154,158.167065324,158.285,1.0,1.0,8.0,1.0,1.0,11.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81796380959504,20.23,3.1194000000000015,49.69580000000003,7.811174626178886,5.023334547203385,2.011667273601692,2.011667273601692,1.2456868753581734,7.811174626178886,5.023334547203385,2.011667273601692,2.011667273601692,1.2456868753581734,-0.04,10.96,9.96,9.960000000000003,9.923781818181821,4.818
154,compound-155,278.151809184,278.348,4.0,0.0,8.0,0.0,4.0,20.0,42.0,4.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.63095892256436,52.60000000000001,3.600400000000003,76.82300000000005,12.185034925733243,7.129427617536365,2.818399458759239,2.818399458759239,1.5274681689917475,12.185034925733243,7.129427617536365,2.818399458759239,2.818399458759239,1.5274681689917475,-1.8399999999999999,16.215066079295156,9.125580158740503,5.427055709863555,7.398594264294101,5.674
